dataset,split,video_id,video_path,label_id,budget,coverage,stride,pred_id,correct_top1,correct_top5,confidence,decode_time_s,inference_time_s,total_time_s,source_frames,candidate_frames,processed_frames,model_input_frames,skipped,error
finegym,val,AZ4wWG6Rcak_E_001509_001515_A_0000_0006,data/FineGym_data/videos/val/0/AZ4wWG6Rcak_E_001509_001515_A_0000_0006.mp4,0,32,50,1,39,False,False,0.17963039875030518,0.008353998069651425,0.0006212963332169844,0.9036627509631217,152,32,32,32,False,
finegym,val,C5Yfd1IWjmM_E_004141_004148_A_0000_0006,data/FineGym_data/videos/val/0/C5Yfd1IWjmM_E_004141_004148_A_0000_0006.mp4,0,32,50,1,4,False,True,0.5098198056221008,0.008321385947056115,0.0006212963332169844,0.8941950870212168,198,32,32,32,False,
finegym,val,cWztehyIFkg_E_003442_003450_A_0000_0007,data/FineGym_data/videos/val/0/cWztehyIFkg_E_003442_003450_A_0000_0007.mp4,0,32,50,1,2,False,True,0.3289172649383545,0.006864466005936265,0.0006212963332169844,0.8847255510045215,191,32,32,32,False,
finegym,val,gYyLkUbGuUU_E_001187_001204_A_0000_0017,data/FineGym_data/videos/val/0/gYyLkUbGuUU_E_001187_001204_A_0000_0017.mp4,0,32,50,1,2,False,True,0.7026291489601135,0.010702476953156292,0.0006212963332169844,0.876684062066488,433,32,32,32,False,
finegym,val,eH-ZgOT8ASM_E_001808_001815_A_0000_0006,data/FineGym_data/videos/val/0/eH-ZgOT8ASM_E_001808_001815_A_0000_0006.mp4,0,32,50,1,1,False,True,0.4373341500759125,0.0076132239773869514,0.0006212963332169844,0.8647230769274756,168,32,32,32,False,
finegym,val,gYyLkUbGuUU_E_000878_000886_A_0001_0008,data/FineGym_data/videos/val/0/gYyLkUbGuUU_E_000878_000886_A_0001_0008.mp4,0,32,50,1,2,False,False,0.38394251465797424,0.0057353610172867775,0.0006212963332169844,0.8552303080214188,165,32,32,32,False,
finegym,val,e3EsDlpNo0c_E_008355_008367_A_0000_0011,data/FineGym_data/videos/val/0/e3EsDlpNo0c_E_008355_008367_A_0000_0011.mp4,0,32,50,1,1,False,False,0.15623217821121216,0.007629394996911287,0.0006212963332169844,0.8485341490013525,338,32,32,32,False,
finegym,val,fH-VYYl9elA_E_002327_002334_A_0000_0006,data/FineGym_data/videos/val/0/fH-VYYl9elA_E_002327_002334_A_0000_0006.mp4,0,32,50,1,1,False,True,0.5571006536483765,0.00955047900788486,0.0006212963332169844,0.8398184109246358,204,32,32,32,False,
finegym,val,FNEeMvHmuEw_E_002104_002111_A_0000_0007,data/FineGym_data/videos/val/0/FNEeMvHmuEw_E_002104_002111_A_0000_0007.mp4,0,32,50,1,1,False,True,0.4380961060523987,0.009713264997117221,0.0006212963332169844,0.8287914439570159,219,32,32,32,False,
finegym,val,eH-ZgOT8ASM_E_001190_001198_A_0001_0008,data/FineGym_data/videos/val/0/eH-ZgOT8ASM_E_001190_001198_A_0001_0008.mp4,0,32,50,1,3,False,True,0.5529204607009888,0.007103264913894236,0.0006212963332169844,0.8175123429391533,176,32,32,32,False,
finegym,val,gYyLkUbGuUU_E_002579_002587_A_0001_0007,data/FineGym_data/videos/val/0/gYyLkUbGuUU_E_002579_002587_A_0001_0007.mp4,0,32,50,1,2,False,True,0.6013017892837524,0.007401195005513728,0.0006212963332169844,0.8091683950042352,161,32,32,32,False,
finegym,val,cWztehyIFkg_E_001966_001975_A_0001_0008,data/FineGym_data/videos/val/0/cWztehyIFkg_E_001966_001975_A_0001_0008.mp4,0,32,50,1,1,False,True,0.3287770748138428,0.006515579065307975,0.0006212963332169844,0.8006466010119766,190,32,32,32,False,
finegym,val,e3EsDlpNo0c_E_008340_008347_A_0000_0006,data/FineGym_data/videos/val/0/e3EsDlpNo0c_E_008340_008347_A_0000_0006.mp4,0,32,50,1,4,False,True,0.29233604669570923,0.008075825055129826,0.0006212963332169844,0.7927682789741084,184,32,32,32,False,
finegym,val,eH-ZgOT8ASM_E_001513_001520_A_0000_0006,data/FineGym_data/videos/val/0/eH-ZgOT8ASM_E_001513_001520_A_0000_0006.mp4,0,32,50,1,1,False,True,0.19584177434444427,0.006983248982578516,0.0006212963332169844,0.7835482619702816,160,32,32,32,False,
finegym,val,fH-VYYl9elA_E_001531_001537_A_0000_0006,data/FineGym_data/videos/val/0/fH-VYYl9elA_E_001531_001537_A_0000_0006.mp4,0,32,50,1,2,False,True,0.35106730461120605,0.007406185031868517,0.0006212963332169844,0.7746310950024053,186,32,32,32,False,
finegym,val,GbUQwE9N3aM_E_004084_004090_A_0000_0005,data/FineGym_data/videos/val/0/GbUQwE9N3aM_E_004084_004090_A_0000_0005.mp4,0,32,50,1,1,False,True,0.4517860412597656,0.008251805091276765,0.0006212963332169844,0.7658588809426874,170,32,32,32,False,
finegym,val,cWztehyIFkg_E_003463_003477_A_0000_0014,data/FineGym_data/videos/val/0/cWztehyIFkg_E_003463_003477_A_0000_0014.mp4,0,32,50,1,2,False,True,0.2804252505302429,0.010256717912852764,0.0006212963332169844,0.7563921889523044,358,32,32,32,False,
finegym,val,e3EsDlpNo0c_E_003772_003778_A_0000_0006,data/FineGym_data/videos/val/1/e3EsDlpNo0c_E_003772_003778_A_0000_0006.mp4,1,32,50,1,1,True,True,0.2016657590866089,0.006803882075473666,0.0006212963332169844,0.7450604789191857,192,32,32,32,False,
finegym,val,FEWTGYiWEaQ_E_001576_001583_A_0000_0007,data/FineGym_data/videos/val/1/FEWTGYiWEaQ_E_001576_001583_A_0000_0007.mp4,1,32,50,1,3,False,True,0.38909846544265747,0.008700289065018296,0.0006212963332169844,0.7374319769442081,177,32,32,32,False,
finegym,val,fDa0HpoXES4_E_001803_001810_A_0000_0007,data/FineGym_data/videos/val/1/fDa0HpoXES4_E_001803_001810_A_0000_0007.mp4,1,32,50,1,4,False,True,0.1402653157711029,0.00890619691926986,0.0006212963332169844,0.7272071690531448,225,32,32,32,False,
finegym,val,E3AHJ6-QS8M_E_002998_003006_A_0000_0007,data/FineGym_data/videos/val/1/E3AHJ6-QS8M_E_002998_003006_A_0000_0007.mp4,1,32,50,1,3,False,True,0.17953018844127655,0.007212940021418035,0.0006212963332169844,0.7173498129704967,196,32,32,32,False,
finegym,val,fDa0HpoXES4_E_002246_002253_A_0000_0006,data/FineGym_data/videos/val/1/fDa0HpoXES4_E_002246_002253_A_0000_0006.mp4,1,32,50,1,1,True,True,0.8740791082382202,0.007817278034053743,0.0006212963332169844,0.7087095369352028,207,32,32,32,False,
finegym,val,f-1FbFegbuQ_E_001213_001221_A_0000_0008,data/FineGym_data/videos/val/1/f-1FbFegbuQ_E_001213_001221_A_0000_0008.mp4,1,32,50,1,4,False,True,0.8884185552597046,0.009295688942074776,0.0006212963332169844,0.6992976990295574,227,32,32,32,False,
