dataset,split,video_id,video_path,label_id,budget,coverage,stride,pred_id,correct_top1,correct_top5,confidence,decode_time_s,inference_time_s,total_time_s,source_frames,candidate_frames,processed_frames,model_input_frames,skipped,error
somethingv2,validation,169724,data/Something_data/videos_full/169724.webm,0,16,10,8,94,False,False,0.1889461725950241,0.009523453074507415,0.0014945504990464542,0.5148383720079437,46,1,16,16,False,
somethingv2,validation,108286,data/Something_data/videos_full/108286.webm,0,16,10,8,17,False,False,0.837357759475708,0.009735365048982203,0.0014945504990464542,0.4973540829960257,54,1,16,16,False,
somethingv2,validation,147281,data/Something_data/videos_full/147281.webm,0,16,10,8,126,False,False,0.35618776082992554,0.006979585043154657,0.0014945504990464542,0.47728611005004495,62,1,16,16,False,
somethingv2,validation,6216,data/Something_data/videos_full/6216.webm,0,16,10,8,125,False,False,0.7539330124855042,0.006508895894512534,0.0014945504990464542,0.4643200719729066,41,1,16,16,False,
somethingv2,validation,174027,data/Something_data/videos_full/174027.webm,0,16,10,8,125,False,False,0.724869430065155,0.010982936015352607,0.0014945504990464542,0.45458354498259723,46,1,16,16,False,
somethingv2,validation,144827,data/Something_data/videos_full/144827.webm,0,16,10,8,104,False,False,0.15023313462734222,0.007681341026909649,0.0014945504990464542,0.4353555738925934,42,1,16,16,False,
somethingv2,validation,53775,data/Something_data/videos_full/53775.webm,0,16,10,8,125,False,False,0.8725957274436951,0.009983062045648694,0.0014945504990464542,0.4227292269933969,42,1,16,16,False,
somethingv2,validation,51951,data/Something_data/videos_full/51951.webm,0,16,10,8,127,False,False,0.5852504968643188,0.012463144026696682,0.0014945504990464542,0.4023800330469385,33,1,16,16,False,
somethingv2,validation,10430,data/Something_data/videos_full/10430.webm,0,16,10,8,127,False,False,0.4659591317176819,0.006143570994026959,0.0014945504990464542,0.3771710889413953,52,1,16,16,False,
somethingv2,validation,148979,data/Something_data/videos_full/148979.webm,0,16,10,8,126,False,False,0.9064972996711731,0.007094801985658705,0.0014945504990464542,0.36771345301531255,63,1,16,16,False,
somethingv2,validation,99688,data/Something_data/videos_full/99688.webm,0,16,10,8,125,False,False,0.1526612639427185,0.009943722048774362,0.0014945504990464542,0.35600107396021485,48,1,16,16,False,
somethingv2,validation,112846,data/Something_data/videos_full/112846.webm,0,16,10,8,128,False,False,0.243894562125206,0.006570613011717796,0.0014945504990464542,0.33690485695842654,42,1,16,16,False,
somethingv2,validation,198092,data/Something_data/videos_full/198092.webm,0,16,10,8,127,False,False,0.3320900499820709,0.007088342914357781,0.0014945504990464542,0.32519224006682634,57,1,16,16,False,
somethingv2,validation,88925,data/Something_data/videos_full/88925.webm,0,16,10,8,127,False,False,0.49915313720703125,0.00738944998010993,0.0014945504990464542,0.3149463019799441,44,1,16,16,False,
somethingv2,validation,173157,data/Something_data/videos_full/173157.webm,0,16,10,8,126,False,False,0.72635418176651,0.006464077974669635,0.0014945504990464542,0.30178596603218466,65,1,16,16,False,
somethingv2,validation,108136,data/Something_data/videos_full/108136.webm,0,16,10,8,128,False,False,0.33260640501976013,0.005528297973796725,0.0014945504990464542,0.2920682179974392,54,1,16,16,False,
somethingv2,validation,81300,data/Something_data/videos_full/81300.webm,0,16,10,8,125,False,False,0.9745556712150574,0.010154291987419128,0.0014945504990464542,0.2847316940315068,44,1,16,16,False,
somethingv2,validation,121078,data/Something_data/videos_full/121078.webm,0,16,10,8,130,False,False,0.7685099244117737,0.008514508022926748,0.0014945504990464542,0.26315243798308074,41,1,16,16,False,
somethingv2,validation,24255,data/Something_data/videos_full/24255.webm,0,16,10,8,48,False,False,0.8359099626541138,0.008533030049875379,0.0014945504990464542,0.246153153013438,32,1,16,16,False,
somethingv2,validation,210300,data/Something_data/videos_full/210300.webm,0,16,10,8,126,False,False,0.7039697170257568,0.008018680033273995,0.0014945504990464542,0.2296893309103325,52,1,16,16,False,
somethingv2,validation,52371,data/Something_data/videos_full/52371.webm,1,16,10,8,134,False,False,0.8078006505966187,0.007393031963147223,0.0014945504990464542,0.21429629903286695,68,1,16,16,False,
somethingv2,validation,18320,data/Something_data/videos_full/18320.webm,1,16,10,8,126,False,False,0.8259674310684204,0.005955792032182217,0.0014945504990464542,0.20255242206621915,33,1,16,16,False,
somethingv2,validation,182144,data/Something_data/videos_full/182144.webm,1,16,10,8,17,False,False,0.7988678812980652,0.008312200079672039,0.0014945504990464542,0.19465921993833035,43,1,16,16,False,
somethingv2,validation,47739,data/Something_data/videos_full/47739.webm,1,16,10,8,126,False,False,0.5583587884902954,0.0060162169393152,0.0014945504990464542,0.17872352292761207,44,1,16,16,False,
somethingv2,validation,48198,data/Something_data/videos_full/48198.webm,1,16,10,8,20,False,False,0.40917491912841797,0.004884963040240109,0.0014945504990464542,0.1681036800146103,35,1,16,16,False,
somethingv2,validation,113630,data/Something_data/videos_full/113630.webm,1,16,10,8,16,False,False,0.4206775426864624,0.007833934971131384,0.0014945504990464542,0.16135589207988232,42,1,16,16,False,
somethingv2,validation,126896,data/Something_data/videos_full/126896.webm,1,16,10,8,17,False,False,0.354861319065094,0.006107683992013335,0.0014945504990464542,0.14725023100618273,36,1,16,16,False,
somethingv2,validation,17233,data/Something_data/videos_full/17233.webm,1,16,10,8,17,False,False,0.9865992069244385,0.007353945984505117,0.0014945504990464542,0.13438626797869802,50,1,16,16,False,
somethingv2,validation,211670,data/Something_data/videos_full/211670.webm,1,16,10,8,17,False,False,0.4697398245334625,0.007900127908214927,0.0014945504990464542,0.12153792392928153,58,1,16,16,False,
somethingv2,validation,214846,data/Something_data/videos_full/214846.webm,1,16,10,8,134,False,False,0.26092514395713806,0.00527393794618547,0.0014945504990464542,0.10951828793622553,66,1,16,16,False,
somethingv2,validation,149011,data/Something_data/videos_full/149011.webm,1,16,10,8,125,False,False,0.9430375099182129,0.007104613934643567,0.0014945504990464542,0.10355652892030776,64,1,16,16,False,
somethingv2,validation,211312,data/Something_data/videos_full/211312.webm,1,16,10,8,125,False,False,0.9626662135124207,0.005866951076313853,0.0014945504990464542,0.09208338893949986,38,1,16,16,False,
somethingv2,validation,72089,data/Something_data/videos_full/72089.webm,1,16,10,8,126,False,False,0.9741916060447693,0.008471244014799595,0.0014919273744453676,0.4486411240650341,42,1,16,16,False,
somethingv2,validation,48640,data/Something_data/videos_full/48640.webm,1,16,10,8,128,False,False,0.19399265944957733,0.005647593061439693,0.0014919273744453676,0.43838437902741134,51,1,16,16,False,
somethingv2,validation,130457,data/Something_data/videos_full/130457.webm,1,16,10,8,30,False,False,0.13724786043167114,0.005699608009308577,0.0014919273744453676,0.43213275901507586,36,1,16,16,False,
somethingv2,validation,21847,data/Something_data/videos_full/21847.webm,1,16,10,8,127,False,False,0.09535053372383118,0.00535962893627584,0.0014919273744453676,0.42286258295644075,52,1,16,16,False,
somethingv2,validation,213934,data/Something_data/videos_full/213934.webm,1,16,10,8,16,False,False,0.811962902545929,0.005756353959441185,0.0014919273744453676,0.4157310960581526,69,1,16,16,False,
somethingv2,validation,148261,data/Something_data/videos_full/148261.webm,1,16,10,8,19,False,False,0.7356922030448914,0.008991513983346522,0.0014919273744453676,0.40737386094406247,70,1,16,16,False,
somethingv2,validation,149753,data/Something_data/videos_full/149753.webm,1,16,10,8,125,False,False,0.576650083065033,0.005577543051913381,0.0014919273744453676,0.3913579740328714,57,1,16,16,False,
somethingv2,validation,129999,data/Something_data/videos_full/129999.webm,1,16,10,8,125,False,False,0.8560445308685303,0.006166117964312434,0.0014919273744453676,0.3834889210993424,42,1,16,16,False,
somethingv2,validation,35716,data/Something_data/videos_full/35716.webm,2,16,10,8,16,False,False,0.8833068609237671,0.006668361951597035,0.0014919273744453676,0.37367642705794424,67,1,16,16,False,
somethingv2,validation,174755,data/Something_data/videos_full/174755.webm,2,16,10,8,16,False,False,0.8361489176750183,0.005763594061136246,0.0014919273744453676,0.3629135419614613,60,1,16,16,False,
somethingv2,validation,212394,data/Something_data/videos_full/212394.webm,2,16,10,8,124,False,False,0.1386220008134842,0.0077487139496952295,0.0014919273744453676,0.35582436493132263,49,1,16,16,False,
somethingv2,validation,35569,data/Something_data/videos_full/35569.webm,2,16,10,8,17,False,False,0.6601682901382446,0.007328276988118887,0.0014919273744453676,0.34207294799853116,54,1,16,16,False,
